ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,PaymentReceived,ReceivedDate,JobTitle,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,Link
5277,"Payment received on 02 April 2024 - £5,000.00",4740,2024-04-12,2024-04-14,,Employment and earnings - Ad hoc payments,3934,George Eustice,True,2024-04-02,,Monetary,,5000.00,20.00,,False,,False,,,True,Paid direct to the recipient by the payer,Other,Penbroath Ltd,https://interests-api.parliament.uk/api/v1/Interests/5277
5215,"Payment received on 29 March 2024 - £2,000.00",5144,2024-04-11,2024-04-14,,Employment and earnings - Ad hoc payments,1559,Sir James Duddridge,True,2024-03-29,,Monetary,,2000.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5215
5276,"Payment received on 22 March 2024 - £4,167.00",4738,2024-04-12,2024-04-14,,Employment and earnings - Ad hoc payments,3934,George Eustice,True,2024-03-22,,Monetary,,4167.00,24.00,,False,,False,,,True,Paid direct to the recipient by the payer,Other,Penbroath Ltd,https://interests-api.parliament.uk/api/v1/Interests/5276
5226,Payment received on 28 March 2024 - £504.00,4511,2024-04-11,2024-04-12,,Employment and earnings - Ad hoc payments,4060,Sir Jake Berry,True,2024-03-28,,Monetary,,504.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5226
5194,"Payment received on 03 April 2024 - £4,500.00",5193,2024-04-09,2024-04-10,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2024-04-03,,Monetary,for six articles written in February and March 2024.,4500.00,18.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5194
5196,Payment received on 29 February 2024 - £150.00,5191,2024-04-09,2024-04-10,,Employment and earnings - Ad hoc payments,4741,Nickie Aiken,True,2024-02-29,,Monetary,for attending a meeting.,150.00,1.25,(approximately),False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5196
5197,Payment received on 28 March 2024 - £300.00,5191,2024-04-09,2024-04-10,,Employment and earnings - Ad hoc payments,4741,Nickie Aiken,True,2024-03-28,,Monetary,for attending two meetings.,300.00,2.50,(approximately),False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5197
5171,"Payment received on 25 March 2024 - £7,573.60",5169,2024-04-09,2024-04-10,,Employment and earnings - Ad hoc payments,4097,Elizabeth Truss,True,2024-03-25,,Monetary,"for speaking at the Future of Europe Forum in Warsaw, Poland. The total is comprised of a payment of £6,282.60 paid on 25 March 2024, plus accommodation valued at approximately £290 provided for me and a staff member, and flights valued at £1,001.",7573.60,2.00,,True,The Heritage Foundation,False,"214 Massachusetts Ave NE, Washington, DC 20002-4999, USA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5171
5182,"Payment received on 06 February 2024 - £2,050.00",4545,2024-04-10,2024-04-10,,Employment and earnings - Ad hoc payments,3930,Caroline Lucas,True,2024-02-06,,Monetary,as a second advance payment.,2050.00,450.00,estimated over the period 4 April 2022 to 30 October 2023,True,Penguin Random House,False,"20 Vauxhall Bridge Rd, London SW1V 2SA",publisher,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5182
5190,"Payment received on 28 March 2024 - £29,166.67",4408,2024-04-09,2024-04-10,,Employment and earnings - Ad hoc payments,4099,Sir Jacob Rees-Mogg,True,2024-03-28,,Monetary,,29166.67,40.00,including preparation,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5190
5109,"Payment received on 18 March 2024 - £15,165.00",4195,2024-04-05,2024-04-10,,Employment and earnings - Ad hoc payments,288,Sir William Cash,True,2024-03-18,,Monetary,,15165.00,30.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5109
5143,"Payment received on 14 March 2024 - £11,000.00",5142,2024-04-08,2024-04-09,,Employment and earnings - Ad hoc payments,1508,Sir Geoffrey Cox,True,2024-03-14,,Monetary,,11000.00,14.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5143
5061,"Payment received on 28 February 2024 - £7,700.00",5060,2024-03-22,2024-04-08,,Employment and earnings - Ad hoc payments,223,Sir Liam Fox,True,2024-02-28,,Monetary,,7700.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5061
5210,"Payment received on 28 March 2024 - £2,916.67",4226,2024-04-04,2024-04-04,,Employment and earnings - Ad hoc payments,1565,Sir Philip Davies,True,2024-03-28,,Monetary,for being a contributor to nine various programmes.,2916.67,28.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5210
5214,Payment received on 03 April 2024 - £250.00,3680,2024-04-03,2024-04-03,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2024-04-03,,Monetary,for an article published on 13 March 2024.,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5214
5055,Payment expected for services on 26 March 2024 - £250.00,3739,2024-03-27,2024-03-29,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2024-03-26,,Monetary,,250.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5055
5035,Payment received on 20 March 2024 - £400.00,5034,2024-03-20,2024-03-28,,Employment and earnings - Ad hoc payments,114,Tim Loughton,True,2024-03-20,,Monetary,,400.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5035
5047,Payment expected for services on 23 March 2024 - £184.00,4428,2024-03-25,2024-03-28,,Employment and earnings - Ad hoc payments,4627,Douglas Ross,False,2024-03-23,,Monetary,for Dundee United v Inverness CT.,184.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5047
5042,Payment expected for services on 17 March 2024 - £225.00,4428,2024-03-25,2024-03-28,,Employment and earnings - Ad hoc payments,4627,Douglas Ross,False,2024-03-17,,Monetary,for the postponed Dundee v Rangers match.,225.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5042
4937,Payment received on 20 March 2024 - £540.18,4935,2024-03-20,2024-03-27,,Employment and earnings - Ad hoc payments,4514,Sir Keir Starmer,True,2024-03-20,,Monetary,,540.18,0.00,none,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4937
4990,"Payment received on 01 March 2024 - £15,740.00",4989,2024-03-20,2024-03-27,,Employment and earnings - Ad hoc payments,1539,Mr Ben Wallace,True,2024-03-01,,Monetary,,15740.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4990
4998,"Payment received on 21 March 2024 - £3,600.00",3460,2024-03-22,2024-03-27,,Employment and earnings - Ad hoc payments,4060,Sir Jake Berry,True,2024-03-21,,Monetary,for hosting three shows on Talk TV between 23 February and 15 March 2024.,3600.00,12.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4998
4943,"Payment received on 19 March 2024 - £4,000.00",4067,2024-03-20,2024-03-27,,Employment and earnings - Ad hoc payments,1539,Mr Ben Wallace,True,2024-03-19,,Monetary,for two articles published on 24 and 28 February 2024.,4000.00,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4943
4886,"Payment received on 05 March 2024 - £1,530.40",4884,2024-03-15,2024-03-26,,Employment and earnings - Ad hoc payments,3987,Rehman Chishti,True,2024-03-05,,Monetary,,1530.40,0.00,no additional hours to those listed below,True,US European Command,False,"Arkansasstraße 2381, 70569 Stuttgart, Germany",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4886
4875,"Payment received on 15 March 2024 - £1,000.00",4249,2024-03-20,2024-03-26,,Employment and earnings - Ad hoc payments,4676,Marsha De Cordova,True,2024-03-15,,Monetary,,1000.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4875
4481,"Payment received on 19 March 2024 - £1,046.00",4480,2024-03-19,2024-03-26,,Employment and earnings - Ad hoc payments,4370,Jess Phillips,True,2024-03-19,,Monetary,,1046.00,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4481
4895,Payment expected for services on 19 March 2024 - £250.00,3739,2024-03-20,2024-03-26,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2024-03-19,,Monetary,,250.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4895
4885,"Payment received on 05 March 2024 - £1,162.60",4884,2024-03-15,2024-03-26,,Employment and earnings - Ad hoc payments,3987,Rehman Chishti,True,2024-03-05,,Monetary,"comprised of the speaker's fee (£382.60) and flights, internal travel and accommodation (total approx. value £780).",1162.60,5.00,including preparation,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4885
5046,"Payment received on 25 March 2024 - £5,000.00",4957,2024-03-25,2024-03-25,,Employment and earnings - Ad hoc payments,3932,Dr Dan Poulter,True,2024-03-25,,Monetary,,5000.00,0.00,No additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5046
4808,"Payment received on 25 March 2024 - £2,871.17",3871,2024-03-25,2024-03-25,,Employment and earnings - Ad hoc payments,1446,Chris Bryant,True,2024-03-25,for a radio recording of a book.,Monetary,,2871.17,0.00,no additional hours,True,BBC,False,"5th Floor, Wogan House, Great Portland Street, London W1A 1AA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4808
4527,Payment expected for services on 05 March 2024 - £150.00,3946,2024-03-05,2024-03-18,,Employment and earnings - Ad hoc payments,4498,Mr Ranil Jayawardena,False,2024-03-05,,Monetary,,150.00,0.75,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4527
3882,Payment received on 02 June 2023 - £150.00,3880,2023-06-02,2024-03-18,,Employment and earnings - Ad hoc payments,1446,Chris Bryant,True,2023-06-02,,Monetary,for an article in the Daily Mirror.,150.00,0.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3882
3884,Payment received on 28 July 2023 - £250.00,3880,2023-07-31,2024-03-18,,Employment and earnings - Ad hoc payments,1446,Chris Bryant,True,2023-07-28,,Monetary,for an article in the Daily Mirror.,250.00,0.75,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3884
4149,Payment received on 31 October 2023 - £250.00,4141,2023-11-07,2024-03-18,,Employment and earnings - Ad hoc payments,4865,Miriam Cates,True,2023-10-31,,Monetary,,250.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4149
4168,"Payment received on 06 December 2023 - £2,000.00",4166,2023-12-12,2024-03-18,,Employment and earnings - Ad hoc payments,1578,Greg Clark,True,2023-12-06,,Monetary,for a speech at breakfast seminar at their offices on 9 November 2023.,2000.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4168
4220,Payment received on 19 September 2023 - £500.00,4218,2023-10-09,2024-03-18,,Employment and earnings - Ad hoc payments,1565,Sir Philip Davies,True,2023-09-19,,Monetary,for a column in the Daily Express.,500.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4220
3819,Payment expected for services on 17 May 2023 - £150.00,3818,2023-05-23,2024-03-18,,Employment and earnings - Ad hoc payments,4110,Dame Karen Bradley,False,2023-05-17,,Monetary,for a meeting.,150.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3819
4199,Payment received on 02 May 2023 - £610.00,4198,2023-05-03,2024-03-18,,Employment and earnings - Ad hoc payments,4476,Dr James Davies,True,2023-05-02,,Monetary,,610.00,9.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4199
4203,Payment received on 27 July 2023 - £560.00,4198,2023-08-02,2024-03-18,,Employment and earnings - Ad hoc payments,4476,Dr James Davies,True,2023-07-27,,Monetary,,560.00,9.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4203
4444,Payment expected for services on 03 September 2023 - £450.00,4428,2023-09-04,2024-03-18,,Employment and earnings - Ad hoc payments,4627,Douglas Ross,False,2023-09-03,,Monetary,for Aberdeen v Hibs on 3 September 2023.,450.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4444
4441,Payment expected for services on 20 August 2023 - £190.00,4428,2023-08-21,2024-03-18,,Employment and earnings - Ad hoc payments,4627,Douglas Ross,False,2023-08-20,,Monetary,for Hearts v Partick Thistle on 20 August 2023.,190.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4441
5128,"Payment received on 05 March 2024 - £103,000.00",4903,2024-03-14,2024-03-18,,Employment and earnings - Ad hoc payments,8,Baroness May of Maidenhead,True,2024-03-05,,Monetary,approx.,103000.00,5.00,,True,Credit Union National Association (CUNA),False,"4703 Madison Yards Way, Suite 300 Madison, WI  53705",,True,Paid direct to the recipient by the payer,Other,The Office of Theresa May Limited,https://interests-api.parliament.uk/api/v1/Interests/5128
4418,"Payment received on 21 December 2023 - £29,166.67",4408,2024-01-10,2024-03-18,,Employment and earnings - Ad hoc payments,4099,Sir Jacob Rees-Mogg,True,2023-12-21,,Monetary,,29166.67,40.00,including preparation,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4418
4416,"Payment received on 26 October 2023 - £29,166.67",4408,2023-10-31,2024-03-18,,Employment and earnings - Ad hoc payments,4099,Sir Jacob Rees-Mogg,True,2023-10-26,,Monetary,for presenting a television programme.,29166.67,40.00,including preparation,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4416
4099,Payment received on 19 May 2023 - £250.00,4094,2023-06-23,2024-03-18,,Employment and earnings - Ad hoc payments,4106,Sir Robert Buckland,True,2023-05-19,,Monetary,chairing a roundtable meeting on 15 May 2023.,250.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4099
4145,Payment received on 25 July 2023 - £250.00,4141,2023-09-13,2024-03-18,,Employment and earnings - Ad hoc payments,4865,Miriam Cates,True,2023-07-25,,Monetary,,250.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4145
4175,"Payment received on 14 July 2023 - £11,885.00",4172,2023-08-02,2024-03-18,,Employment and earnings - Ad hoc payments,1508,Sir Geoffrey Cox,True,2023-07-14,,Monetary,(no VAT) for legal services provided between 1 March 2023 and 21 July 2023,11885.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4175
4361,"Payment received on 12 October 2023 - £2,086.32",4353,2023-10-16,2024-03-18,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2023-10-12,,Monetary,for licensing rights for broadcast of a book.,2086.32,0.00,no additional hours,True,BBC,False,"Broadcasting House, Portland Place, London W1A 1AA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4361
4132,Payment received on 01 September 2023 - £750.00,4130,2024-01-04,2024-03-18,,Employment and earnings - Ad hoc payments,4113,Nadhim Zahawi,True,2023-09-01,,Monetary,,750.00,8.00,approx,False,,False,,,True,Paid direct to the recipient by the payer,Charity,,https://interests-api.parliament.uk/api/v1/Interests/4132
4098,Payment received on 02 December 2022 - £75.00,4087,2023-09-19,2024-03-18,,Employment and earnings - Ad hoc payments,1593,Sammy Wilson,True,2022-12-02,,Monetary,,75.00,0.25,,False,,False,,,True,Donated by the Member to the recipient,Charity,,https://interests-api.parliament.uk/api/v1/Interests/4098
4102,Payment received on 06 December 2022 - £75.00,4087,2023-09-19,2024-03-18,,Employment and earnings - Ad hoc payments,1593,Sammy Wilson,True,2022-12-06,,Monetary,,75.00,0.25,,False,,False,,,True,Donated by the Member to the recipient,Charity,,https://interests-api.parliament.uk/api/v1/Interests/4102
4161,Payment received on 10 November 2023 - £235.00,4158,2023-11-20,2024-03-18,,Employment and earnings - Ad hoc payments,4492,Maria Caulfield,True,2023-11-10,,Monetary,,235.00,12.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4161
4162,Payment received on 19 January 2024 - £226.31,4158,2024-02-26,2024-03-18,,Employment and earnings - Ad hoc payments,4492,Maria Caulfield,True,2024-01-19,,Monetary,,226.31,13.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4162
